title,placeUrl,category,address,LGA
Ilaje,https://www.google.com/maps/place/Ilaje/data=!4m7!3m6!1s0x103bf7475d8eb459:0x6783544b0e6b6db1!8m2!3d6.465894!4d3.561445!16s%2Fg%2F1hjhfsczv!19sChIJWbSOXUf3OxARsW1rDktUg2c,Bus stop,"Lekki-Epe Expressway, Aja 106104, Lekki, Lagos, Nigeria",Eti-Osa
Ológolo busstop,https://www.google.com/maps/place/Ol%C3%B3golo+busstop/data=!4m7!3m6!1s0x103bf71014fc80fb:0x5ff709348e903496!8m2!3d6.4375833!4d3.5150933!16s%2Fg%2F11nsvtxw4h!19sChIJ-4D8FBD3OxARljSQjjQJ918,Parking lot,"CGQ8+22P, Lekki Penninsula II 106104, Lekki, Lagos, Nigeria",Eti-Osa
Kingdom Hall Bus Stop,https://www.google.com/maps/place/Kingdom+Hall+Bus+Stop/data=!4m7!3m6!1s0x103bf967ef133d3d:0xf018e60c1fae6ade!8m2!3d6.4679114!4d3.6622763!16s%2Fg%2F11q8s1j5fq!19sChIJPT0T72f5OxAR3mquHwzmGPA,Bus charter,"FM96+5W6, Amity Estate Rd, Eti-Osa 106104, Lagos, Nigeria",Eti-Osa
VGC Bus Services,https://www.google.com/maps/place/VGC+Bus+Services/data=!4m7!3m6!1s0x103bf73d95d31795:0x98d9fc6b805f7969!8m2!3d6.4604834!4d3.5544124!16s%2Fg%2F11h01r6pv!19sChIJlRfTlT33OxARaXlfgGv82Zg,Bus stop,"Eti-Osa 106104, Lagos, Nigeria",Eti-Osa
Total,https://www.google.com/maps/place/Total/data=!4m7!3m6!1s0x103bf7035f21c7fb:0x210234a7d104df6f!8m2!3d6.447661!4d3.545703!16s%2Fg%2F1hhxq4_xc!19sChIJ-8chXwP3OxARb98E0ac0AiE,Bus stop,"Lekki Penninsula II 106104, Lekki, Lagos, Nigeria",Eti-Osa
Igbo Efon,https://www.google.com/maps/place/Igbo+Efon/data=!4m7!3m6!1s0x103bf6f5790b3689:0x26ae9a85dee180d!8m2!3d6.4384885!4d3.5218623!16s%2Fg%2F1tnpbkky!19sChIJiTYLefX2OxARDRjuXajpagI,Bus stop,"Eti-Osa 106104, Lekki, Lagos, Nigeria",Eti-Osa
Federal Palace Bus Stop,https://www.google.com/maps/place/Federal+Palace+Bus+Stop/data=!4m7!3m6!1s0x103b8ada85e39a67:0x1b9b35e73141ae4c!8m2!3d6.4306991!4d3.4088838!16s%2Fg%2F11gzntrv5!19sChIJZ5rjhdqKOxARTK5BMec1mxs,Bus stop,"Ahmadu Bello Way, Victoria Island 106104, Lagos, Nigeria",Eti-Osa
Hakeem dickson bus stop,https://www.google.com/maps/place/Hakeem+dickson+bus+stop/data=!4m7!3m6!1s0x103bf50ef3a616b9:0x12fc35727a937e7a!8m2!3d6.4323411!4d3.4739972!16s%2Fg%2F11h5nqmjqs!19sChIJuRam8w71OxARen6TenI1_BI,Bus charter,"25 Lekki - Epe Expy, Lekki Phase I 106104, Lekki, Lagos, Nigeria",Eti-Osa
Olowu Bus Stop,https://www.google.com/maps/place/Olowu+Bus+Stop/data=!4m7!3m6!1s0x103b8b38dbebfcc5:0x8fc2a16ab3756ff!8m2!3d6.4579888!4d3.405279!16s%2Fg%2F1hhwxch6h!19sChIJxfzr2ziLOxAR_1Y3qxYq_Ag,Bus stop,"Ring Road, Lagos Island 102273, Lagos, Nigeria",Eti-Osa
Tipper Garrage,https://www.google.com/maps/place/Tipper+Garrage/data=!4m7!3m6!1s0x103bf6fc2e0d2e3f:0xdb6a6f35136e9f3a!8m2!3d6.4440549!4d3.5379142!16s%2Fg%2F1tj353vt!19sChIJPy4NLvz2OxAROp9uEzVvats,Bus stop,"Eti-Osa 106104, Lekki, Lagos, Nigeria",Eti-Osa
